Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2023-03-28T16:03:00+00:00,,,54.289852,-0.406021,Male,18-24,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,
Person search,2023-03-28T16:03:00+00:00,,,53.984887,-1.499506,Male,over 34,,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,
Person search,2023-03-28T16:03:00+00:00,,,54.286773,-0.400871,Male,25-34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,
Person and Vehicle search,2023-03-28T16:03:00+00:00,,,54.289852,-0.406021,Female,18-24,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person and Vehicle search,2023-03-28T22:03:00+00:00,,,54.152247,-0.778184,Male,18-24,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person and Vehicle search,2023-03-28T22:03:00+00:00,,,54.152247,-0.778184,Male,18-24,,White,,,,,
Person and Vehicle search,2023-03-29T03:03:00+00:00,,,54.486042,-0.605732,,18-24,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,
Person and Vehicle search,2023-03-29T12:03:00+00:00,,,53.995948,-1.518098,Male,18-24,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2023-03-29T13:03:00+00:00,,,53.959662,-1.081996,Male,10-17,,White,,,,,
Person search,2023-03-29T14:03:00+00:00,,,53.959662,-1.081996,Male,10-17,,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,False,
Person search,2023-03-29T15:03:00+00:00,,,53.995354,-1.517876,Male,18-24,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2023-03-29T15:03:00+00:00,,,53.995354,-1.517876,Male,18-24,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2023-03-30T07:03:00+00:00,,,54.283656,-0.396260,Male,over 34,,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,
Person and Vehicle search,2023-03-30T10:03:00+00:00,,,54.280864,-0.431577,Male,18-24,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2023-03-30T18:03:00+00:00,,,53.904723,-1.628400,Male,over 34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,
Person search,2023-03-30T22:03:00+00:00,,,53.968124,-1.081757,Male,18-24,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,False,
Person search,2023-03-30T23:03:00+00:00,,,53.968124,-1.081757,Male,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,False,
Person search,2023-03-31T01:03:00+00:00,,,54.002563,-1.527175,Male,over 34,,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,
Person search,2023-03-31T02:03:00+00:00,,,54.283475,-0.404962,Male,over 34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2023-03-31T04:03:00+00:00,,,53.957862,-1.082339,Male,over 34,,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,False,
Person search,2023-03-31T08:03:00+00:00,,,,,Male,over 34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2023-03-31T13:03:00+00:00,,,53.959798,-1.077871,Male,over 34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2023-03-31T16:03:00+00:00,,,54.283998,-0.386916,Male,18-24,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person and Vehicle search,2023-03-31T21:03:00+00:00,,,53.968347,-1.093384,Male,over 34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
