Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2023-07-20T03:00:00+00:00,,,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-07-20T03:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-20T14:00:00+00:00,,,51.591488,-2.990628,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-20T14:00:00+00:00,,,51.723055,-3.248842,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-07-20T19:00:00+00:00,,,51.722753,-3.238237,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-07-21T00:00:00+00:00,,,51.586981,-3.210436,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-07-21T02:00:00+00:00,,,51.583591,-3.002493,Male,over 34,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-07-21T12:00:00+00:00,,,51.729662,-3.135468,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
Person search,2023-07-22T00:00:00+00:00,,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-07-22T22:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-22T22:00:00+00:00,,,,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-07-22T22:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-22T22:00:00+00:00,,,,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-23T14:00:00+00:00,,,51.601362,-3.003188,Male,10-17,,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-07-23T15:00:00+00:00,,,51.601362,-3.003188,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Firearms,A no further action disposal,,
Vehicle search,2023-07-23T18:00:00+00:00,,,51.684264,-3.238661,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-07-23T19:00:00+00:00,,,51.580979,-2.993517,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-23T22:00:00+00:00,,,51.581978,-3.013441,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-07-24T02:00:00+00:00,,,51.820398,-3.015330,Female,18-24,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-07-24T02:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-24T04:00:00+00:00,,,51.578648,-3.046502,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-24T04:00:00+00:00,,,51.651364,-3.003164,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-07-24T08:00:00+00:00,,,51.606776,-2.999899,Male,25-34,White - Any other White background,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-07-24T12:00:00+00:00,,,51.581079,-2.977369,Male,25-34,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2023-07-24T15:00:00+00:00,,,,,Male,25-34,Asian/Asian British - Any other Asian background,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
Person search,2023-07-24T18:00:00+00:00,,,51.581345,-2.991778,Male,over 34,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-24T18:00:00+00:00,,,51.581345,-2.991778,Male,25-34,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-24T18:00:00+00:00,,,51.581345,-2.991778,Male,over 34,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-07-24T23:00:00+00:00,,,51.680566,-3.015048,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-25T00:00:00+00:00,,,51.580979,-2.993517,Male,over 34,Other ethnic group - Any other ethnic group,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-07-25T00:00:00+00:00,,,51.680566,-3.015048,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-25T04:00:00+00:00,,,51.648684,-3.001125,Male,25-34,Asian/Asian British - Any other Asian background,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-07-25T04:00:00+00:00,,,51.648684,-3.001125,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-25T10:00:00+00:00,,,51.661279,-3.206140,Male,over 34,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2023-07-25T14:00:00+00:00,,,51.578969,-2.989822,Male,18-24,Other ethnic group - Any other ethnic group,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
Person search,2023-07-25T16:00:00+00:00,,,51.589387,-2.995634,Male,25-34,Black/African/Caribbean/Black British - Caribbean,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-25T16:00:00+00:00,,,51.580979,-2.993517,Male,18-24,Mixed/Multiple ethnic groups - White and Asian,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-25T18:00:00+00:00,,,51.581345,-2.991778,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-25T19:00:00+00:00,,,51.581556,-2.954360,Male,18-24,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-07-25T20:00:00+00:00,,,51.582349,-3.004833,Male,25-34,White - Any other White background,,Firearms Act 1968 (section 47),,A no further action disposal,,
Vehicle search,2023-07-25T20:00:00+00:00,,,51.582349,-3.004833,,,,,Firearms Act 1968 (section 47),,A no further action disposal,,
Person search,2023-07-25T21:00:00+00:00,,,51.582349,-3.004833,Female,25-34,White - Any other White background,,Firearms Act 1968 (section 47),,,,
Person search,2023-07-26T02:00:00+00:00,,,,,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-07-26T12:00:00+00:00,,,51.578254,-3.216929,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2023-07-26T15:00:00+00:00,,,51.588461,-2.997721,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-27T16:00:00+00:00,,,51.602745,-2.919934,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-27T16:00:00+00:00,,,51.602426,-2.920519,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-27T18:00:00+00:00,,,51.556583,-3.214461,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
Person search,2023-07-27T18:00:00+00:00,,,51.700370,-3.035055,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2023-07-27T18:00:00+00:00,,,51.556583,-3.214461,,,,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
Vehicle search,2023-07-27T19:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-27T19:00:00+00:00,,,51.689189,-3.229523,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
Person search,2023-07-27T19:00:00+00:00,,,51.690975,-3.228243,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-07-27T19:00:00+00:00,,,51.668390,-3.019359,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-27T21:00:00+00:00,,,51.566694,-3.031727,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2023-07-27T21:00:00+00:00,,,51.566694,-3.031727,,,,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-07-27T21:00:00+00:00,,,51.566694,-3.031727,Male,18-24,White - Any other White background,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-07-28T01:00:00+00:00,,,51.680268,-3.134976,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2023-07-28T01:00:00+00:00,,,51.699031,-3.048163,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2023-07-28T01:00:00+00:00,,,51.699031,-3.048163,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Vehicle search,2023-07-28T01:00:00+00:00,,,51.699031,-3.048163,,,,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2023-07-28T01:00:00+00:00,,,51.680268,-3.134976,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2023-07-28T03:00:00+00:00,,,51.697420,-3.054333,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-07-28T11:00:00+00:00,,,51.580237,-3.004685,,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-28T12:00:00+00:00,,,51.583977,-2.948579,Male,18-24,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-28T13:00:00+00:00,,,51.585792,-2.944287,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-29T00:00:00+00:00,,,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-29T01:00:00+00:00,,,51.811884,-2.713129,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-07-29T10:00:00+00:00,,,51.708752,-3.050066,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-29T11:00:00+00:00,,,51.708752,-3.050066,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-29T12:00:00+00:00,,,51.591488,-2.990628,Male,25-34,Mixed/Multiple ethnic groups - White and Asian,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-29T19:00:00+00:00,,,51.538543,-3.131028,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-30T02:00:00+00:00,,,51.588461,-2.997721,Male,10-17,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-07-30T12:00:00+00:00,,,51.592010,-3.182794,Male,25-34,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-07-30T14:00:00+00:00,,,51.696408,-3.235651,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-07-30T14:00:00+00:00,,,51.696408,-3.235651,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2023-07-30T15:00:00+00:00,,,51.735725,-3.139000,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2023-07-30T22:00:00+00:00,,,51.701704,-3.040859,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-07-31T14:00:00+00:00,,,51.651323,-3.021638,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-31T14:00:00+00:00,,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-07-31T14:00:00+00:00,,,51.651323,-3.021638,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-31T17:00:00+00:00,,,51.641183,-2.675556,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-07-31T19:00:00+00:00,,,51.668727,-3.017805,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
