Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2023-05-14T23:00:00+00:00,,,51.677710,-3.032152,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2023-05-14T23:00:00+00:00,,,51.676706,-3.028701,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2023-05-15T09:00:00+00:00,,,51.590474,-2.997794,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-15T10:00:00+00:00,,,51.588416,-2.998745,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-16T00:00:00+00:00,,,51.470933,-3.169596,Male,,Black/African/Caribbean/Black British - Caribbean,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-16T00:00:00+00:00,,,51.472600,-3.171856,Male,,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-16T12:00:00+00:00,,,51.572177,-3.009226,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-16T12:00:00+00:00,,,51.572177,-3.009226,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-16T21:00:00+00:00,,,51.800269,-3.223696,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-16T21:00:00+00:00,,,51.800269,-3.223696,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-16T22:00:00+00:00,,,51.589640,-3.211517,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-16T22:00:00+00:00,,,51.589640,-3.211517,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-17T00:00:00+00:00,,,51.784201,-3.167128,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-17T15:00:00+00:00,,,51.617243,-3.123104,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-17T17:00:00+00:00,,,51.613811,-3.172500,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-17T17:00:00+00:00,,,51.613811,-3.172500,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-17T17:00:00+00:00,,,51.613811,-3.172500,Male,18-24,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-18T01:00:00+00:00,,,51.580317,-2.985680,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-18T20:00:00+00:00,,,51.578969,-2.989822,Female,25-34,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,,Misuse of Drugs Act 1971 (section 23),Offensive weapons,A no further action disposal,,
Person search,2023-05-18T20:00:00+00:00,,,51.578969,-2.989822,Female,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,,Misuse of Drugs Act 1971 (section 23),Offensive weapons,A no further action disposal,,
Vehicle search,2023-05-18T20:00:00+00:00,,,51.578969,-2.989822,,,,,Misuse of Drugs Act 1971 (section 23),Offensive weapons,A no further action disposal,,
Person search,2023-05-18T22:00:00+00:00,,,51.578969,-2.989822,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2023-05-18T22:00:00+00:00,,,51.576415,-2.989881,Male,,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-19T00:00:00+00:00,,,51.578969,-2.989822,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-19T01:00:00+00:00,,,51.580317,-2.985680,Male,over 34,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-05-19T01:00:00+00:00,,,51.580317,-2.985680,Female,over 34,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-05-19T11:00:00+00:00,,,51.560999,-3.012599,Male,,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-19T11:00:00+00:00,,,51.701154,-3.034850,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-19T11:00:00+00:00,,,51.701154,-3.034850,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-19T11:00:00+00:00,,,51.560999,-3.012599,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-19T15:00:00+00:00,,,51.580123,-2.991607,,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-19T15:00:00+00:00,,,51.579348,-2.990753,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-19T15:00:00+00:00,,,51.580123,-2.991607,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-19T23:00:00+00:00,,,51.683981,-3.024512,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-20T00:00:00+00:00,,,51.651364,-3.003164,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-20T00:00:00+00:00,,,51.651364,-3.003164,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-20T11:00:00+00:00,,,51.595108,-2.962916,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Firearms Act 1968 (section 47),Stolen goods,,,
Person search,2023-05-20T23:00:00+00:00,,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-21T06:00:00+00:00,,,51.592138,-3.199457,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-05-21T08:00:00+00:00,,,51.580979,-2.993517,Male,over 34,White - Any other White background,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-05-22T09:01:00+00:00,,,51.585551,-2.997297,Male,25-34,Black/African/Caribbean/Black British - African,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-05-22T19:00:00+00:00,,,51.831443,-3.016885,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-22T19:00:00+00:00,,,51.591219,-2.751890,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-23T09:00:00+00:00,,,51.587528,-2.983541,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
Person search,2023-05-23T11:00:00+00:00,,,51.589241,-2.972189,Male,18-24,,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-05-23T12:00:00+00:00,,,51.583465,-3.038688,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-23T18:00:00+00:00,,,51.606397,-2.889452,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-05-23T18:00:00+00:00,,,51.606397,-2.889452,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-23T19:00:00+00:00,,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Firearms,A no further action disposal,,
Person search,2023-05-23T19:00:00+00:00,,,51.820352,-3.021626,Male,18-24,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-23T19:00:00+00:00,,,51.820352,-3.021626,Male,10-17,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Firearms,A no further action disposal,,
Vehicle search,2023-05-23T19:00:00+00:00,,,51.820352,-3.021626,,,,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-05-23T23:00:00+00:00,,,51.581345,-2.991778,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
Person search,2023-05-24T11:00:00+00:00,,,51.594765,-2.996517,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-24T11:00:00+00:00,,,51.580317,-2.985680,Male,18-24,Black/African/Caribbean/Black British - Caribbean,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-24T12:00:00+00:00,,,51.588299,-2.993431,,,,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2023-05-24T12:00:00+00:00,,,51.588299,-2.993431,Male,over 34,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-05-24T14:00:00+00:00,,,51.820114,-3.014816,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2023-05-24T14:00:00+00:00,,,51.820114,-3.014816,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2023-05-24T15:00:00+00:00,,,51.689189,-3.229523,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2023-05-24T18:00:00+00:00,,,51.585371,-3.221709,,,,,Misuse of Drugs Act 1971 (section 23),Firearms,A no further action disposal,,
Person search,2023-05-24T18:00:00+00:00,,,51.585371,-3.221709,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),Firearms,A no further action disposal,,
Vehicle search,2023-05-24T20:00:00+00:00,,,51.591352,-3.197184,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-24T20:00:00+00:00,,,51.575092,-3.231304,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-24T20:00:00+00:00,,,51.591352,-3.197184,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-24T21:00:00+00:00,,,51.651298,-3.051802,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-24T23:00:00+00:00,,,51.630339,-2.675343,Male,over 34,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-25T00:00:00+00:00,,,51.591144,-2.982291,Male,18-24,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-05-25T00:00:00+00:00,,,51.580979,-2.993517,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-25T01:00:00+00:00,,,51.577160,-2.996435,Male,,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Vehicle search,2023-05-25T09:00:00+00:00,,,51.632605,-3.001377,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-25T09:00:00+00:00,,,51.632605,-3.001377,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-25T10:00:00+00:00,,,51.587830,-2.995745,Female,over 34,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-05-25T16:00:00+00:00,,,51.572296,-3.220911,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-25T22:00:00+00:00,,,51.651364,-3.003164,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-26T11:00:00+00:00,,,51.733737,-3.133535,Male,over 34,Other ethnic group - Any other ethnic group,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-26T16:00:00+00:00,,,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-05-26T18:00:00+00:00,,,51.576893,-3.034512,Male,over 34,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
Vehicle search,2023-05-26T20:00:00+00:00,,,51.601095,-2.965396,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-26T20:00:00+00:00,,,51.587984,-2.957814,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-26T20:00:00+00:00,,,51.601095,-2.965396,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-27T00:00:00+00:00,,,51.821935,-3.024694,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2023-05-27T00:00:00+00:00,,,,,,,,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2023-05-27T11:00:00+00:00,,,51.799407,-3.174206,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-27T11:00:00+00:00,,,51.799407,-3.174206,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-27T15:00:00+00:00,,,51.591488,-2.990628,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-27T15:00:00+00:00,,,51.591488,-2.990628,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-27T15:00:00+00:00,,,51.586620,-2.992081,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-27T19:00:00+00:00,,,51.666624,-3.051304,Male,10-17,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-27T21:00:00+00:00,,,51.677244,-3.045187,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-27T22:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-27T22:00:00+00:00,,,,,Male,18-24,Asian/Asian British - Any other Asian background,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-27T22:00:00+00:00,,,,,Male,18-24,Mixed/Multiple ethnic groups - White and Asian,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-28T01:00:00+00:00,,,51.610647,-3.036652,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2023-05-28T01:00:00+00:00,,,51.591144,-2.982291,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-28T10:00:00+00:00,,,51.587830,-2.995745,Male,18-24,Black/African/Caribbean/Black British - African,,Firearms Act 1968 (section 47),,,,
Person search,2023-05-28T14:00:00+00:00,,,51.686772,-3.237882,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),Article for use in theft,,,
Vehicle search,2023-05-28T15:00:00+00:00,,,51.689189,-3.229523,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-05-28T18:00:00+00:00,,,51.585647,-3.044093,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-28T18:00:00+00:00,,,51.585647,-3.044093,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-28T20:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-28T20:00:00+00:00,,,51.585647,-3.044093,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-28T20:00:00+00:00,,,51.585647,-3.044093,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-29T00:00:00+00:00,,,51.591488,-2.990628,,,,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2023-05-29T00:00:00+00:00,,,51.591488,-2.990628,Male,25-34,Black/African/Caribbean/Black British - Caribbean,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2023-05-29T13:00:00+00:00,,,51.728416,-3.133286,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2023-05-29T14:00:00+00:00,,,51.823768,-3.014448,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-29T15:00:00+00:00,,,51.592683,-3.224128,Male,18-24,Mixed/Multiple ethnic groups - White and Black African,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-29T16:00:00+00:00,,,51.583512,-2.991739,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-05-29T17:00:00+00:00,,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-29T21:00:00+00:00,,,,,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-29T22:00:00+00:00,,,51.667015,-3.219166,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-29T22:00:00+00:00,,,51.582367,-3.007979,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-29T22:00:00+00:00,,,51.706881,-3.264621,Female,10-17,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-29T22:00:00+00:00,,,51.582367,-3.007979,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-29T23:00:00+00:00,,,51.582863,-3.002463,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-30T01:00:00+00:00,,,51.591488,-2.990628,Male,over 34,Asian/Asian British - Pakistani,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-30T11:00:00+00:00,,,51.803801,-3.206431,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-30T11:00:00+00:00,,,51.803801,-3.206431,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-30T23:00:00+00:00,,,51.571569,-3.011002,Male,25-34,Asian/Asian British - Pakistani,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-05-31T00:00:00+00:00,,,51.579348,-2.990753,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-31T00:00:00+00:00,,,51.579348,-2.990753,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-31T02:00:00+00:00,,,51.595873,-2.995242,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
Vehicle search,2023-05-31T02:00:00+00:00,,,51.571569,-3.011002,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-31T02:00:00+00:00,,,51.571569,-3.011002,Female,10-17,Asian/Asian British - Any other Asian background,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-31T02:00:00+00:00,,,51.595873,-2.995242,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-31T02:00:00+00:00,,,51.595873,-2.995242,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-31T02:00:00+00:00,,,51.571569,-3.011002,Female,25-34,Asian/Asian British - Any other Asian background,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-31T10:00:00+00:00,,,51.591144,-2.982291,Male,over 34,White - Any other White background,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-31T10:00:00+00:00,,,51.591144,-2.982291,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-31T11:00:00+00:00,,,51.569241,-3.015033,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-05-31T15:00:00+00:00,,,51.572636,-2.990232,Male,25-34,Asian/Asian British - Any other Asian background,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-05-31T20:00:00+00:00,,,51.812718,-3.026878,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-05-31T20:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
