Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2023-02-21T00:00:00+00:00,,,51.578293,-2.992159,Male,25-34,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-21T00:00:00+00:00,,,51.581345,-2.991778,Male,,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-21T00:00:00+00:00,,,51.581345,-2.991778,Male,,Black/African/Caribbean/Black British - Caribbean,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-21T13:00:00+00:00,,,,,Male,10-17,White - Any other White background,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-21T14:00:00+00:00,,,51.819454,-3.015766,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2023-02-21T15:00:00+00:00,,,51.602288,-2.981882,Male,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-21T15:00:00+00:00,,,,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-21T15:00:00+00:00,,,,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-21T16:00:00+00:00,,,51.591144,-2.982291,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Firearms Act 1968 (section 47),Firearms,,,
Person search,2023-02-21T16:00:00+00:00,,,51.580979,-2.993517,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-21T17:00:00+00:00,,,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Firearms Act 1968 (section 47),Firearms,,,
Person search,2023-02-21T21:00:00+00:00,,,51.691283,-3.229637,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-21T21:00:00+00:00,,,51.688114,-3.228278,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-22T01:00:00+00:00,,,51.614735,-2.970871,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-22T01:00:00+00:00,,,51.614735,-2.970871,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-22T05:00:00+00:00,,,51.660231,-3.019726,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-22T05:00:00+00:00,,,51.660231,-3.019726,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-22T11:00:00+00:00,,,51.772024,-2.834907,Male,25-34,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-02-22T12:00:00+00:00,,,51.772024,-2.834907,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-22T14:00:00+00:00,,,,,Male,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-22T16:00:00+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-22T17:00:00+00:00,,,51.659356,-3.193627,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-22T18:00:00+00:00,,,51.811424,-3.011168,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-22T19:00:00+00:00,,,51.596075,-3.272137,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-22T19:00:00+00:00,,,51.647877,-3.026921,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-22T19:00:00+00:00,,,51.652946,-3.027226,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-22T19:00:00+00:00,,,51.596075,-3.272137,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-22T19:00:00+00:00,,,51.652946,-3.027226,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-02-22T19:00:00+00:00,,,51.652946,-3.027226,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-22T22:00:00+00:00,,,51.654709,-3.016768,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-22T22:00:00+00:00,,,51.654709,-3.016768,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-22T22:00:00+00:00,,,51.654709,-3.016768,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-22T22:00:00+00:00,,,51.654709,-3.016768,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-22T23:00:00+00:00,,,51.702773,-3.040970,Male,18-24,White - Irish,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-23T12:00:00+00:00,,,51.567877,-3.017831,Male,10-17,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-23T13:00:00+00:00,,,51.593188,-3.191732,Male,25-34,Black/African/Caribbean/Black British - African,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-23T14:00:00+00:00,,,51.875689,-2.625218,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-23T14:00:00+00:00,,,51.875689,-2.625218,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-23T14:00:00+00:00,,,51.875689,-2.625218,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-23T16:00:00+00:00,,,51.585158,-3.032376,Male,,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-02-23T16:00:00+00:00,,,51.585158,-3.032376,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-23T17:00:00+00:00,,,51.799992,-3.174110,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-23T17:00:00+00:00,,,51.799992,-3.174110,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-02-23T17:00:00+00:00,,,51.799992,-3.174110,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-02-23T17:00:00+00:00,,,51.799992,-3.174110,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Vehicle search,2023-02-23T18:00:00+00:00,,,51.588618,-2.966012,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-23T18:00:00+00:00,,,51.588618,-2.966012,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-23T20:00:00+00:00,,,51.721275,-3.240310,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-23T20:00:00+00:00,,,51.723290,-3.240177,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-23T23:00:00+00:00,,,51.590799,-2.992316,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-02-24T00:00:00+00:00,,,51.580979,-2.993517,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-24T00:00:00+00:00,,,51.580979,-2.993517,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-24T02:00:00+00:00,,,51.591144,-2.982291,Male,10-17,Asian/Asian British - Pakistani,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-24T02:00:00+00:00,,,51.591144,-2.982291,Male,10-17,Asian/Asian British - Pakistani,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-24T02:00:00+00:00,,,51.591144,-2.982291,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-24T09:00:00+00:00,,,51.653697,-3.021502,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-24T11:00:00+00:00,,,51.704330,-3.046780,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-02-24T14:00:00+00:00,,,51.777593,-3.161594,Male,10-17,,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-24T14:00:00+00:00,,,51.777593,-3.161594,Female,10-17,,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-24T14:00:00+00:00,,,51.777593,-3.161594,Female,10-17,,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-24T14:00:00+00:00,,,51.777593,-3.161594,Male,10-17,,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-24T18:00:00+00:00,,,51.602426,-2.920519,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-24T18:00:00+00:00,,,51.602426,-2.920519,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-24T20:00:00+00:00,,,51.640424,-2.677501,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2023-02-24T21:00:00+00:00,,,51.598012,-3.062987,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-24T23:00:00+00:00,,,51.577394,-2.984751,Male,,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-25T00:00:00+00:00,,,51.591144,-2.982291,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-25T09:00:00+00:00,,,51.590815,-3.048369,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-25T10:00:00+00:00,,,51.676802,-3.147472,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Vehicle search,2023-02-25T12:00:00+00:00,,,51.578071,-2.988619,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-25T12:00:00+00:00,,,51.578071,-2.988619,Male,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-25T12:00:00+00:00,,,51.578071,-2.988619,Male,25-34,Asian/Asian British - Any other Asian background,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-25T15:00:00+00:00,,,51.580317,-2.985680,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-25T15:00:00+00:00,,,51.828257,-3.028610,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2023-02-25T15:00:00+00:00,,,51.580317,-2.985680,Male,18-24,Black/African/Caribbean/Black British - African,,Misuse of Drugs Act 1971 (section 23),,Penalty Notice for Disorder,,
Person search,2023-02-25T17:00:00+00:00,,,51.811616,-2.717273,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-25T17:00:00+00:00,,,51.811616,-2.717273,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-26T01:00:00+00:00,,,51.580979,-2.993517,Male,25-34,Asian/Asian British - Indian,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-26T03:00:00+00:00,,,51.640424,-2.677501,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2023-02-26T14:00:00+00:00,,,51.581345,-2.991778,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-26T16:00:00+00:00,,,51.799992,-3.174110,Male,10-17,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),,,,
Vehicle search,2023-02-26T17:00:00+00:00,,,51.614629,-3.027614,,,,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-26T17:00:00+00:00,,,51.614629,-3.027614,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-26T17:00:00+00:00,,,51.614629,-3.027614,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-26T17:00:00+00:00,,,51.614629,-3.027614,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-26T17:00:00+00:00,,,51.613654,-3.029051,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2023-02-26T18:00:00+00:00,,,51.694840,-3.223961,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-26T18:00:00+00:00,,,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2023-02-26T20:00:00+00:00,,,51.651323,-3.021638,Female,10-17,Mixed/Multiple ethnic groups - White and Black African,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2023-02-26T23:00:00+00:00,,,51.623418,-3.021948,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-26T23:00:00+00:00,,,51.625925,-3.011863,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-27T04:00:00+00:00,,,51.591144,-2.982291,Male,over 34,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-27T05:00:00+00:00,,,51.580979,-2.993517,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Vehicle search,2023-02-27T13:00:00+00:00,,,,,,,,,,,,,
Person search,2023-02-27T15:00:00+00:00,,,51.581345,-2.991778,Male,18-24,Mixed/Multiple ethnic groups - White and Asian,,Firearms Act 1968 (section 47),,,,
Person search,2023-02-27T16:00:00+00:00,,,51.640666,-3.228224,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-27T20:00:00+00:00,,,51.701704,-3.040859,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2023-02-28T08:00:00+00:00,,,51.651364,-3.003164,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-28T10:00:00+00:00,,,51.734245,-3.058825,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-02-28T12:00:00+00:00,,,51.578014,-2.944325,,,,,Firearms Act 1968 (section 47),Stolen goods,,,
Person search,2023-02-28T16:00:00+00:00,,,51.589042,-2.995376,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-28T22:00:00+00:00,,,51.689186,-3.228958,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
